person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status,rate_burden
55000,RENT,7.0,DEBTCONSOLIDATION,B,6000,10.0,0.11,N,0,1.1
100300,RENT,9.0,MEDICAL,D,8500,14.84,0.08,N,1,1.1872
40000,RENT,0.0,PERSONAL,C,16000,13.85,0.4,N,1,5.54
60000,RENT,1.0,EDUCATION,A,7500,9.32,0.13,N,0,1.2116
87360,RENT,3.0,DEBTCONSOLIDATION,B,9800,10.65,0.11,N,0,1.1715
95000,MORTGAGE,10.0,PERSONAL,B,17000,12.69,0.18,N,0,2.2842
40000,RENT,2.0,PERSONAL,B,1500,11.71,0.04,N,0,0.46840000000000004
27600,OWN,4.0,MEDICAL,B,6000,11.71,0.22,N,0,2.5762
42000,OWN,4.0,VENTURE,B,2500,10.59,0.06,N,0,0.6354
62000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.86,0.16,N,0,1.8976
120000,MORTGAGE,4.0,MEDICAL,A,3600,7.49,0.03,N,0,0.2247
44000,RENT,4.0,EDUCATION,E,8500,16.32,0.19,N,1,3.1008
110000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0.11,N,0,0.7689
96000,MORTGAGE,6.0,EDUCATION,A,4800,6.92,0.05,N,0,0.34600000000000003
145000,MORTGAGE,8.0,EDUCATION,A,6000,5.79,0.04,N,0,0.2316
40000,RENT,5.0,VENTURE,B,7000,11.49,0.17,N,0,1.9533000000000003
57000,RENT,17.0,MEDICAL,A,6000,6.76,0.11,N,0,0.7435999999999999
41600,MORTGAGE,2.0,VENTURE,B,13750,10.83,0.32,N,0,3.4656000000000002
46500,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,9.45,0.21,N,0,1.9844999999999997
75000,RENT,4.0,HOMEIMPROVEMENT,B,20000,12.69,0.27,N,0,3.4263
63000,MORTGAGE,8.0,PERSONAL,A,12000,7.9,0.19,N,0,1.5010000000000001
90000,MORTGAGE,8.0,MEDICAL,B,12000,11.71,0.13,N,0,1.5223000000000002
70000,MORTGAGE,6.0,PERSONAL,D,3500,15.99,0.05,Y,0,0.7995000000000001
70000,MORTGAGE,9.0,EDUCATION,A,3000,6.39,0.04,N,0,0.2556
48000,MORTGAGE,5.0,VENTURE,B,4200,10.59,0.09,N,0,0.9531
45000,RENT,11.0,EDUCATION,B,7500,10.65,0.17,N,0,1.8105000000000002
53000,RENT,2.0,DEBTCONSOLIDATION,C,6600,13.99,0.12,N,0,1.6788
45000,MORTGAGE,3.0,MEDICAL,A,6250,5.79,0.14,N,0,0.8106000000000001
105201,MORTGAGE,19.0,VENTURE,C,15000,13.57,0.14,N,0,1.8998000000000002
120000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,6000,6.03,0.05,N,0,0.30150000000000005
58650,MORTGAGE,7.0,PERSONAL,D,5000,14.11,0.07,N,1,0.9877
45000,MORTGAGE,6.0,VENTURE,A,4800,6.03,0.11,N,0,0.6633
52000,RENT,2.0,EDUCATION,C,6000,12.87,0.12,Y,0,1.5443999999999998
39500,RENT,4.0,MEDICAL,A,5000,7.49,0.13,N,0,0.9737
30000,RENT,1.0,VENTURE,B,5000,11.14,0.17,N,0,1.8938000000000001
80000,RENT,0.0,EDUCATION,B,2400,11.36,0.03,N,0,0.3408
30000,RENT,7.0,HOMEIMPROVEMENT,A,11000,5.79,0.37,N,1,2.1423
36000,RENT,6.0,EDUCATION,A,13000,5.99,0.36,N,1,2.1564
67000,MORTGAGE,0.0,PERSONAL,E,10000,17.39,0.15,Y,0,2.6085
87000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,7.51,0.11,N,0,0.8261
72000,MORTGAGE,7.0,EDUCATION,A,12000,7.51,0.17,N,0,1.2767
42000,MORTGAGE,16.0,MEDICAL,A,12000,5.42,0.29,N,0,1.5717999999999999
65000,MORTGAGE,4.0,PERSONAL,D,24000,14.09,0.37,Y,0,5.2133
70000,MORTGAGE,4.0,MEDICAL,A,10000,6.03,0.14,N,0,0.8442000000000001
45000,MORTGAGE,6.0,VENTURE,A,4200,7.51,0.1,N,0,0.751
50000,RENT,6.0,MEDICAL,A,6325,5.42,0.13,N,0,0.7046
39000,RENT,9.0,MEDICAL,D,6600,14.46,0.17,Y,1,2.4582
35000,RENT,7.0,EDUCATION,B,5600,12.69,0.16,N,0,2.0303999999999998
48000,RENT,1.0,MEDICAL,B,4000,10.99,0.08,N,0,0.8792
52000,RENT,5.0,VENTURE,A,10000,5.99,0.19,N,0,1.1381000000000001
30000,RENT,4.0,DEBTCONSOLIDATION,A,8000,8.9,0.27,N,1,2.4030000000000005
51992,MORTGAGE,7.0,PERSONAL,C,15000,13.98,0.29,Y,0,4.0542
60000,MORTGAGE,7.0,EDUCATION,B,6000,10.99,0.1,N,0,1.099
54000,RENT,4.0,HOMEIMPROVEMENT,C,17000,13.99,0.32,Y,1,4.4768
40000,RENT,0.0,MEDICAL,B,5000,9.99,0.13,N,0,1.2987
28800,RENT,0.0,VENTURE,A,2800,7.88,0.1,N,1,0.788
110000,RENT,8.0,MEDICAL,C,8000,11.22,0.07,Y,0,0.7854000000000001
75000,RENT,1.0,MEDICAL,B,7200,9.99,0.1,N,0,0.9990000000000001
30000,RENT,3.0,MEDICAL,B,6000,10.99,0.2,N,0,2.198
55000,MORTGAGE,4.0,VENTURE,A,12500,5.99,0.23,N,0,1.3777000000000001
48000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,10.36,0.1,N,0,1.036
28800,OWN,2.0,VENTURE,A,9250,8.9,0.32,N,0,2.8480000000000003
72000,MORTGAGE,7.0,PERSONAL,A,8000,8.49,0.11,N,0,0.9339000000000001
60000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,4000,14.96,0.07,Y,0,1.0472000000000001
90000,MORTGAGE,4.0,EDUCATION,B,5000,10.99,0.06,N,0,0.6594
69600,MORTGAGE,9.0,VENTURE,A,5000,7.9,0.07,N,0,0.553
50000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5000,13.57,0.1,Y,0,1.3570000000000002
55200,MORTGAGE,7.0,EDUCATION,B,7000,10.65,0.13,N,0,1.3845
30000,OWN,2.0,PERSONAL,C,8000,14.22,0.27,N,0,3.8394000000000004
29120,RENT,0.0,EDUCATION,B,5000,10.99,0.17,N,0,1.8683
41600,RENT,3.0,MEDICAL,A,6000,6.03,0.15,N,0,0.9045
59500,MORTGAGE,5.0,EDUCATION,C,11000,13.57,0.18,N,0,2.4426
61656,RENT,4.0,VENTURE,B,15000,10.36,0.24,N,0,2.4863999999999997
90000,RENT,2.0,PERSONAL,B,7000,11.71,0.08,N,0,0.9368000000000001
100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16000,6.54,0.16,N,0,1.0464
148080,RENT,0.0,HOMEIMPROVEMENT,C,20000,12.29,0.14,Y,0,1.7206000000000001
40000,RENT,2.0,EDUCATION,B,9000,11.99,0.23,N,0,2.7577000000000003
60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,11.99,0.2,N,0,2.398
20000,RENT,2.0,VENTURE,A,5000,6.99,0.25,N,0,1.7475
40000,OWN,6.0,VENTURE,A,5600,7.9,0.14,N,0,1.106
112689,MORTGAGE,10.0,PERSONAL,B,24000,10.99,0.21,N,0,2.3079
55000,MORTGAGE,14.0,PERSONAL,A,10000,7.49,0.18,N,0,1.3482
48000,MORTGAGE,0.0,EDUCATION,C,5400,14.35,0.11,N,0,1.5785
75000,RENT,10.0,DEBTCONSOLIDATION,C,12000,12.68,0.16,N,0,2.0288
70000,RENT,8.0,DEBTCONSOLIDATION,C,5000,13.98,0.07,Y,0,0.9786000000000001
58650,RENT,4.0,MEDICAL,D,10000,14.09,0.14,Y,1,1.9726000000000001
33600,RENT,12.0,MEDICAL,A,3000,5.42,0.09,N,0,0.48779999999999996
49000,RENT,0.0,PERSONAL,D,12000,15.31,0.24,Y,1,3.6744
91800,MORTGAGE,13.0,MEDICAL,B,8400,11.99,0.09,N,0,1.0791
100000,MORTGAGE,8.0,VENTURE,D,14000,15.62,0.14,N,0,2.1868000000000003
96000,RENT,6.0,EDUCATION,B,17400,11.71,0.18,N,0,2.1078
26000,RENT,1.0,EDUCATION,D,2400,15.65,0.09,Y,1,1.4085
99518,MORTGAGE,8.0,PERSONAL,A,8000,7.14,0.08,N,0,0.5712
75000,RENT,13.0,DEBTCONSOLIDATION,A,10000,6.92,0.13,N,0,0.8996000000000001
120000,MORTGAGE,13.0,VENTURE,B,6000,11.71,0.05,N,0,0.5855
75000,RENT,0.0,EDUCATION,A,20000,6.91,0.27,N,0,1.8657000000000001
50000,RENT,2.0,MEDICAL,B,5000,10.38,0.1,N,0,1.038
69743,MORTGAGE,3.0,VENTURE,B,3000,9.91,0.04,N,0,0.39640000000000003
130000,MORTGAGE,0.0,PERSONAL,D,25000,14.96,0.19,Y,0,2.8424
57996,RENT,2.0,EDUCATION,B,4000,10.75,0.07,N,0,0.7525000000000001
79650,RENT,3.0,PERSONAL,E,6000,16.32,0.09,N,1,1.4687999999999999
30000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5500,11.49,0.18,N,0,2.0682
120000,RENT,0.0,DEBTCONSOLIDATION,B,30000,12.69,0.25,N,0,3.1725
40000,RENT,7.0,EDUCATION,B,5400,9.99,0.14,N,0,1.3986
84000,RENT,5.0,EDUCATION,A,6000,8.94,0.07,N,0,0.6258
37000,MORTGAGE,1.0,PERSONAL,A,7000,8.49,0.19,N,1,1.6131
60000,MORTGAGE,7.0,EDUCATION,B,5000,11.36,0.08,N,0,0.9087999999999999
32000,RENT,1.0,MEDICAL,B,5000,10.36,0.16,N,0,1.6576
35004,RENT,0.0,VENTURE,A,11000,8.94,0.31,N,0,2.7714
50000,OWN,5.0,VENTURE,C,7000,13.47,0.14,N,0,1.8858000000000004
62000,MORTGAGE,0.0,EDUCATION,A,6000,7.51,0.1,N,0,0.751
75000,RENT,9.0,MEDICAL,A,9200,6.03,0.12,N,0,0.7236
55000,RENT,7.0,EDUCATION,A,10000,8.94,0.18,N,0,1.6091999999999997
60000,MORTGAGE,9.0,PERSONAL,A,8000,7.14,0.13,N,0,0.9282
60000,MORTGAGE,0.0,PERSONAL,B,4800,11.49,0.08,N,0,0.9192
35000,RENT,1.0,PERSONAL,D,3500,16.29,0.1,N,1,1.629
50000,OWN,2.0,PERSONAL,A,16800,7.88,0.32,N,0,2.5216
70000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,15000,6.03,0.21,N,0,1.2663
33600,RENT,4.0,EDUCATION,C,4000,13.72,0.12,N,0,1.6464
65000,MORTGAGE,7.0,PERSONAL,A,5000,7.4,0.08,N,0,0.5920000000000001
70000,RENT,1.0,MEDICAL,C,7000,13.79,0.1,Y,0,1.379
50000,RENT,0.0,PERSONAL,C,3000,13.22,0.06,Y,0,0.7932
120000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000,8.94,0.13,N,0,1.1622
65000,RENT,0.0,EDUCATION,C,6000,13.35,0.09,N,0,1.2015
25000,RENT,1.0,VENTURE,C,5000,12.84,0.2,N,0,2.568
72000,RENT,9.0,HOMEIMPROVEMENT,C,25000,12.99,0.35,Y,1,4.5465
26400,RENT,5.0,VENTURE,A,6000,8.59,0.23,N,0,1.9757
45000,RENT,2.0,EDUCATION,B,5000,10.0,0.11,N,0,1.1
54990,RENT,1.0,PERSONAL,C,10000,14.72,0.18,Y,0,2.6496
96000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,10000,12.73,0.1,Y,0,1.2730000000000001
38000,OWN,0.0,MEDICAL,C,13250,12.87,0.36,N,0,4.6331999999999995
35000,OWN,2.0,EDUCATION,B,8000,11.11,0.23,N,0,2.5553
150000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,21000,13.49,0.14,Y,0,1.8886000000000003
25000,RENT,3.0,DEBTCONSOLIDATION,B,9000,10.99,0.37,N,1,4.0663
18000,RENT,0.0,MEDICAL,B,1500,11.14,0.08,N,0,0.8912000000000001
66000,MORTGAGE,4.0,EDUCATION,B,10000,10.62,0.15,N,0,1.5929999999999997
60000,RENT,1.0,HOMEIMPROVEMENT,C,4800,12.68,0.08,N,0,1.0144
40000,MORTGAGE,4.0,PERSONAL,A,10000,7.51,0.25,N,0,1.8775
30000,RENT,5.0,MEDICAL,A,5000,6.62,0.17,N,0,1.1254000000000002
43000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6625,7.66,0.15,N,0,1.149
25000,OWN,1.0,PERSONAL,B,3000,10.99,0.12,N,0,1.3188
55900,RENT,2.0,EDUCATION,B,17000,10.37,0.3,N,0,3.1109999999999998
60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,7.49,0.17,N,0,1.2733
45000,RENT,1.0,PERSONAL,A,12800,7.51,0.29,N,1,2.1778999999999997
120000,OWN,12.0,PERSONAL,A,15000,6.03,0.12,N,0,0.7236
116664,RENT,8.0,EDUCATION,B,10000,10.75,0.09,N,0,0.9674999999999999
95000,MORTGAGE,2.0,EDUCATION,B,7000,11.49,0.07,N,0,0.8043000000000001
48000,MORTGAGE,8.0,VENTURE,B,5000,11.36,0.1,N,0,1.136
75000,MORTGAGE,2.0,EDUCATION,C,20000,12.73,0.27,N,0,3.4371000000000005
37800,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.79,0.19,N,0,1.1001
40000,RENT,3.0,EDUCATION,A,7000,8.0,0.17,N,0,1.36
45000,RENT,3.0,EDUCATION,D,8000,15.7,0.18,Y,0,2.8259999999999996
31200,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.71,0.48,N,1,5.1408000000000005
72000,MORTGAGE,8.0,PERSONAL,B,12000,11.89,0.17,N,0,2.0213
55000,RENT,10.0,VENTURE,B,8000,12.21,0.15,N,0,1.8315000000000001
85000,RENT,3.0,PERSONAL,C,10000,12.87,0.12,Y,0,1.5443999999999998
85000,RENT,7.0,EDUCATION,A,10000,7.88,0.12,N,0,0.9456
72000,RENT,8.0,PERSONAL,C,15000,12.84,0.21,N,0,2.6963999999999997
120000,RENT,4.0,MEDICAL,D,12000,15.65,0.1,Y,0,1.5650000000000002
58195,RENT,3.0,PERSONAL,B,11000,10.0,0.19,N,0,1.9
85000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0.12,N,0,0.9011999999999999
175000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,20000,13.48,0.11,Y,0,1.4828000000000001
50000,RENT,7.0,VENTURE,A,20000,6.54,0.4,N,1,2.616
32000,MORTGAGE,5.0,VENTURE,B,2500,11.99,0.08,N,0,0.9592
110000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,14.22,0.05,N,0,0.7110000000000001
36000,MORTGAGE,7.0,VENTURE,C,10000,14.27,0.28,N,1,3.9956
72000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7500,6.39,0.1,N,0,0.639
36000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5000,12.53,0.14,N,0,1.7542
95000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12000,13.11,0.13,Y,0,1.7043
65000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.15,N,0,1.6485
32400,RENT,11.0,DEBTCONSOLIDATION,A,4500,8.9,0.14,N,0,1.2460000000000002
30000,RENT,0.0,EDUCATION,A,4500,7.66,0.15,N,0,1.149
60000,RENT,5.0,EDUCATION,A,6000,9.32,0.1,N,0,0.932
130000,RENT,1.0,VENTURE,C,15000,14.26,0.11,Y,0,1.5686
60000,OWN,7.0,EDUCATION,C,15000,13.16,0.25,Y,0,3.29
60000,RENT,3.0,MEDICAL,C,10000,13.22,0.17,N,0,2.2474000000000003
60000,MORTGAGE,2.0,MEDICAL,B,15000,10.25,0.25,N,0,2.5625
65004,MORTGAGE,8.0,EDUCATION,A,6000,6.03,0.09,N,0,0.5427
70000,MORTGAGE,0.0,PERSONAL,A,13000,6.17,0.19,N,0,1.1723
60000,MORTGAGE,17.0,EDUCATION,A,2500,7.49,0.04,N,0,0.29960000000000003
175000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,30000,7.9,0.15,N,0,1.185
42000,RENT,0.0,DEBTCONSOLIDATION,E,7200,16.7,0.17,N,1,2.839
98000,OWN,7.0,VENTURE,A,10000,7.9,0.1,N,0,0.79
45600,MORTGAGE,5.0,MEDICAL,A,1450,6.76,0.03,N,0,0.20279999999999998
30000,RENT,0.0,EDUCATION,C,7500,11.28,0.25,N,0,2.82
70000,RENT,7.0,DEBTCONSOLIDATION,B,7000,12.69,0.1,N,0,1.2690000000000001
80000,OWN,1.0,MEDICAL,B,15000,11.49,0.19,N,0,2.1831
70000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,4000,15.7,0.06,N,0,0.942
54000,RENT,8.0,PERSONAL,C,10000,13.99,0.19,Y,0,2.6581
38500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,5.42,0.18,N,0,0.9755999999999999
54000,MORTGAGE,13.0,PERSONAL,C,10000,12.73,0.19,N,0,2.4187000000000003
120000,RENT,5.0,MEDICAL,B,10000,11.49,0.08,N,0,0.9192
44964,RENT,2.0,EDUCATION,A,5600,8.94,0.12,N,0,1.0728
38000,MORTGAGE,4.0,VENTURE,A,7800,7.9,0.19,N,0,1.5010000000000001
140000,MORTGAGE,3.0,MEDICAL,B,8000,11.49,0.06,N,0,0.6894
36000,RENT,2.0,MEDICAL,C,5000,12.68,0.14,N,0,1.7752000000000001
45000,MORTGAGE,6.0,MEDICAL,A,6200,7.29,0.13,N,0,0.9477
70000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12500,11.99,0.18,N,0,2.1582
25200,RENT,2.0,HOMEIMPROVEMENT,B,10000,11.48,0.4,N,1,4.5920000000000005
30000,RENT,0.0,DEBTCONSOLIDATION,F,8500,19.04,0.27,Y,1,5.1408000000000005
36600,MORTGAGE,3.0,EDUCATION,B,3000,10.25,0.08,N,0,0.8200000000000001
30000,RENT,2.0,VENTURE,D,5000,14.42,0.17,N,1,2.4514
42000,RENT,2.0,MEDICAL,A,8000,8.94,0.19,N,0,1.6985999999999999
45000,RENT,1.0,EDUCATION,B,8000,10.39,0.18,N,0,1.8702
160000,MORTGAGE,8.0,VENTURE,A,15000,7.88,0.09,N,0,0.7091999999999999
35000,RENT,0.0,MEDICAL,C,8000,13.92,0.23,N,0,3.2016
54792,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.61,0.09,Y,0,1.2248999999999999
31200,RENT,4.0,PERSONAL,B,6000,9.99,0.19,N,0,1.8981000000000001
58000,MORTGAGE,2.0,VENTURE,C,13000,13.11,0.23,N,0,3.0153
65000,RENT,6.0,VENTURE,E,15000,15.95,0.23,N,0,3.6685
56524,RENT,15.0,HOMEIMPROVEMENT,B,25000,9.91,0.37,N,1,3.6667
45000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,10.59,0.33,N,0,3.4947
85000,RENT,11.0,DEBTCONSOLIDATION,A,3600,6.99,0.04,N,0,0.2796
42000,RENT,9.0,VENTURE,B,12000,10.38,0.29,N,0,3.0102
50000,RENT,9.0,EDUCATION,C,2000,13.79,0.04,N,0,0.5516
90000,MORTGAGE,7.0,VENTURE,C,6000,12.99,0.07,N,0,0.9093000000000001
45792,RENT,2.0,PERSONAL,D,16000,13.24,0.37,N,1,4.8988
30000,RENT,0.0,MEDICAL,C,7500,13.23,0.25,N,0,3.3075
30636,RENT,4.0,MEDICAL,B,10000,10.99,0.33,N,1,3.6267
58000,MORTGAGE,2.0,MEDICAL,A,3000,5.42,0.05,N,0,0.271
67000,RENT,13.0,PERSONAL,C,15900,13.04,0.23,Y,0,2.9992
53004,RENT,2.0,MEDICAL,B,10000,11.86,0.19,N,0,2.2534
45900,RENT,6.0,DEBTCONSOLIDATION,C,8400,13.79,0.18,N,0,2.4821999999999997
66800,RENT,3.0,PERSONAL,D,9500,16.29,0.14,Y,0,2.2806
75000,RENT,2.0,PERSONAL,C,10000,13.49,0.13,N,0,1.7537
108000,RENT,3.0,HOMEIMPROVEMENT,D,10000,13.12,0.09,N,0,1.1807999999999998
40000,MORTGAGE,7.0,PERSONAL,A,10000,5.99,0.25,N,0,1.4975
69500,OWN,7.0,VENTURE,B,15000,10.65,0.22,N,0,2.343
49000,RENT,6.0,EDUCATION,B,6000,10.36,0.12,N,0,1.2431999999999999
55000,MORTGAGE,4.0,EDUCATION,B,3250,10.62,0.06,N,0,0.6371999999999999
125000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,11.71,0.06,N,0,0.7026
30000,RENT,3.0,MEDICAL,D,5000,15.99,0.17,Y,1,2.7183
85000,MORTGAGE,2.0,PERSONAL,B,15000,10.59,0.18,N,0,1.9062
48000,RENT,5.0,HOMEIMPROVEMENT,B,6000,11.49,0.13,N,1,1.4937
36000,RENT,3.0,EDUCATION,A,6725,7.9,0.19,N,1,1.5010000000000001
47000,MORTGAGE,10.0,EDUCATION,A,6000,7.14,0.13,N,0,0.9282
60000,MORTGAGE,6.0,MEDICAL,B,4000,10.65,0.07,N,0,0.7455
72000,MORTGAGE,3.0,VENTURE,A,10000,7.88,0.14,N,0,1.1032000000000002
51600,RENT,3.0,PERSONAL,B,15000,10.37,0.29,N,0,3.0072999999999994
60000,RENT,9.0,PERSONAL,A,7000,7.14,0.12,N,0,0.8567999999999999
49270,RENT,9.0,HOMEIMPROVEMENT,C,10000,13.22,0.2,Y,1,2.644
30000,RENT,2.0,PERSONAL,B,2000,9.99,0.07,N,0,0.6993
54996,RENT,2.0,DEBTCONSOLIDATION,B,2500,11.12,0.05,N,0,0.5559999999999999
48000,RENT,1.0,EDUCATION,A,4500,7.49,0.09,N,0,0.6741
80000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,25000,11.12,0.31,N,0,3.4471999999999996
50000,OWN,3.0,PERSONAL,A,4900,8.94,0.1,N,0,0.894
60000,OWN,5.0,MEDICAL,A,5000,5.42,0.08,N,0,0.4336
91800,MORTGAGE,6.0,MEDICAL,D,16800,15.62,0.17,Y,1,2.6554
140987,MORTGAGE,5.0,MEDICAL,A,6450,5.99,0.05,N,0,0.29950000000000004
43000,RENT,7.0,EDUCATION,C,10000,14.65,0.23,N,0,3.3695000000000004
110000,MORTGAGE,0.0,VENTURE,A,6000,8.49,0.05,N,0,0.42450000000000004
48000,MORTGAGE,5.0,VENTURE,B,2500,11.99,0.05,N,0,0.5995
24000,RENT,7.0,DEBTCONSOLIDATION,D,3500,14.11,0.14,Y,1,1.9754
47000,RENT,0.0,PERSONAL,A,6000,9.63,0.13,N,1,1.2519000000000002
55000,RENT,3.0,PERSONAL,A,7500,6.03,0.14,N,0,0.8442000000000001
55000,RENT,2.0,MEDICAL,A,10000,7.88,0.18,N,0,1.4183999999999999
30000,RENT,0.0,PERSONAL,B,7000,9.99,0.23,N,1,2.2977000000000003
36000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.36,0.33,N,1,3.7488
25200,RENT,2.0,EDUCATION,C,8000,13.23,0.32,N,1,4.2336
65000,RENT,0.0,PERSONAL,C,10000,13.49,0.15,N,0,2.0235
80000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,21000,10.59,0.26,N,0,2.7534
130000,MORTGAGE,1.0,VENTURE,B,30000,9.91,0.23,N,0,2.2793
65000,MORTGAGE,10.0,PERSONAL,A,9600,7.49,0.15,N,0,1.1235
40000,OWN,2.0,MEDICAL,B,5000,12.53,0.13,N,0,1.6289
44000,RENT,2.0,MEDICAL,C,3500,12.23,0.08,Y,0,0.9784
38400,RENT,2.0,EDUCATION,A,4500,7.88,0.11,N,0,0.8668
75000,RENT,1.0,EDUCATION,B,8000,12.53,0.11,N,0,1.3782999999999999
120000,MORTGAGE,13.0,MEDICAL,A,10000,7.29,0.08,N,0,0.5832
88000,RENT,2.0,EDUCATION,A,10000,6.54,0.11,N,0,0.7194
42500,MORTGAGE,8.0,EDUCATION,B,8000,12.21,0.19,N,0,2.3199
45000,RENT,3.0,PERSONAL,A,5200,6.99,0.12,N,0,0.8388
24996,OWN,0.0,EDUCATION,B,5000,12.69,0.2,N,0,2.5380000000000003
30000,RENT,7.0,PERSONAL,B,7500,12.42,0.25,N,0,3.105
30996,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.05,0.05,N,0,0.35250000000000004
175000,MORTGAGE,4.0,EDUCATION,A,10000,7.51,0.04,N,0,0.3004
102000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7000,11.66,0.07,N,0,0.8162
42500,RENT,0.0,MEDICAL,B,3500,9.99,0.08,N,0,0.7992
100800,MORTGAGE,6.0,VENTURE,B,12000,12.67,0.12,N,0,1.5204
55000,RENT,3.0,DEBTCONSOLIDATION,C,7500,13.22,0.14,N,0,1.8508000000000002
60000,MORTGAGE,6.0,VENTURE,A,3000,7.66,0.05,N,0,0.383
60000,RENT,2.0,HOMEIMPROVEMENT,C,12000,12.23,0.2,Y,0,2.446
45000,RENT,0.0,PERSONAL,A,8000,8.94,0.18,N,0,1.6091999999999997
75000,MORTGAGE,8.0,EDUCATION,A,4000,7.29,0.05,N,0,0.36450000000000005
30000,RENT,4.0,MEDICAL,A,5000,7.9,0.17,N,0,1.3430000000000002
60000,RENT,2.0,PERSONAL,C,12000,13.22,0.2,N,0,2.644
45000,OWN,5.0,VENTURE,A,5000,7.88,0.11,N,0,0.8668
60000,MORTGAGE,6.0,EDUCATION,A,12000,7.9,0.2,N,0,1.58
100000,MORTGAGE,6.0,EDUCATION,A,12000,8.94,0.12,N,0,1.0728
45000,RENT,1.0,PERSONAL,C,8000,12.99,0.18,N,0,2.3382
50000,RENT,6.0,EDUCATION,C,6000,12.53,0.12,Y,0,1.5035999999999998
70000,MORTGAGE,4.0,VENTURE,A,10000,7.49,0.14,N,0,1.0486000000000002
42000,RENT,3.0,DEBTCONSOLIDATION,A,4500,7.51,0.11,N,0,0.8261
52000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.19,N,0,2.0881
36000,MORTGAGE,0.0,MEDICAL,A,5000,5.42,0.14,N,0,0.7588
62000,RENT,0.0,PERSONAL,D,7500,15.05,0.12,N,1,1.806
57768,MORTGAGE,5.0,PERSONAL,B,13000,10.37,0.22,N,0,2.2813999999999997
45000,OWN,2.0,EDUCATION,A,4200,5.79,0.1,N,0,0.5790000000000001
85000,MORTGAGE,0.0,VENTURE,A,8000,5.99,0.1,N,0,0.5990000000000001
133000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3000,8.0,0.02,N,0,0.16
99996,MORTGAGE,8.0,EDUCATION,A,10000,5.42,0.1,N,0,0.542
34000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,10000,14.54,0.29,N,1,4.2166
110000,MORTGAGE,11.0,PERSONAL,A,3600,6.03,0.03,N,0,0.1809
42000,RENT,2.0,VENTURE,B,5000,10.59,0.12,N,0,1.2708
51996,MORTGAGE,6.0,VENTURE,A,6000,7.88,0.12,N,0,0.9456
39000,RENT,1.0,EDUCATION,C,12000,13.22,0.31,Y,1,4.0982
75000,MORTGAGE,5.0,EDUCATION,B,15000,11.99,0.2,N,0,2.398
36000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,5.99,0.25,N,0,1.4975
60000,MORTGAGE,6.0,MEDICAL,B,10000,11.12,0.17,N,0,1.8904
62800,RENT,5.0,MEDICAL,E,20000,17.04,0.32,N,1,5.4528
82500,MORTGAGE,6.0,VENTURE,A,11500,7.51,0.14,N,0,1.0514000000000001
70000,RENT,4.0,EDUCATION,C,20000,14.27,0.29,N,0,4.138299999999999
50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,7.9,0.16,N,0,1.264
