person_income_boxcox,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status
0.45483341783368075,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,10.37,0.06,N,0
-0.08292842573940847,RENT,7.0,DEBTCONSOLIDATION,B,6000,10.0,0.11,N,0
1.2516530985733663,RENT,9.0,MEDICAL,D,8500,14.84,0.08,N,1
-0.7973591924575428,RENT,0.0,PERSONAL,C,16000,13.85,0.4,N,1
0.1114203200616098,RENT,1.0,EDUCATION,A,7500,9.32,0.13,N,0
0.9463757951120663,RENT,3.0,DEBTCONSOLIDATION,B,9800,10.65,0.11,N,0
1.1317782782451569,MORTGAGE,10.0,PERSONAL,B,17000,12.69,0.18,N,0
-0.7973591924575428,RENT,2.0,PERSONAL,B,1500,11.71,0.04,N,0
-1.6360580620137792,OWN,4.0,MEDICAL,B,6000,11.71,0.22,N,0
-0.687581589230661,OWN,4.0,VENTURE,B,2500,10.59,0.06,N,0
0.18456473494881837,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.86,0.16,N,0
1.6466215434243812,MORTGAGE,4.0,MEDICAL,A,3600,7.49,0.03,N,0
-0.5830198073059402,RENT,4.0,EDUCATION,E,8500,16.32,0.19,N,1
1.455169235076122,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0.11,N,0
1.1549108751705055,MORTGAGE,6.0,EDUCATION,A,4800,6.92,0.05,N,0
2.0617694348550684,MORTGAGE,8.0,EDUCATION,A,6000,5.79,0.04,N,0
-0.7973591924575428,RENT,5.0,VENTURE,B,7000,11.49,0.17,N,0
-0.0031041349881601554,RENT,17.0,MEDICAL,A,6000,6.76,0.11,N,0
-0.7091036560313596,MORTGAGE,2.0,VENTURE,B,13750,10.83,0.32,N,0
-0.4589442378396929,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,9.45,0.21,N,0
0.6081629468826527,RENT,4.0,HOMEIMPROVEMENT,B,20000,12.69,0.27,N,0
0.22023791549844826,MORTGAGE,8.0,PERSONAL,A,12000,7.9,0.19,N,0
1.012252533807519,MORTGAGE,8.0,MEDICAL,B,12000,11.71,0.13,N,0
0.45483341783368075,MORTGAGE,6.0,PERSONAL,D,3500,15.99,0.05,Y,0
0.45483341783368075,MORTGAGE,9.0,EDUCATION,A,3000,6.39,0.04,N,0
-0.3877293245500711,MORTGAGE,5.0,VENTURE,B,4200,10.59,0.09,N,0
-0.5325459107858193,RENT,11.0,EDUCATION,B,7500,10.65,0.17,N,0
-0.1657751002820236,RENT,2.0,DEBTCONSOLIDATION,C,6600,13.99,0.12,N,0
-0.5325459107858193,MORTGAGE,3.0,MEDICAL,A,6250,5.79,0.14,N,0
1.3568786046035717,MORTGAGE,19.0,VENTURE,C,15000,13.57,0.14,N,0
1.6466215434243812,MORTGAGE,18.0,HOMEIMPROVEMENT,A,6000,6.03,0.05,N,0
0.06062564907087099,MORTGAGE,7.0,PERSONAL,D,5000,14.11,0.07,N,1
-0.5325459107858193,MORTGAGE,6.0,VENTURE,A,4800,6.03,0.11,N,0
-0.20840426828818714,RENT,2.0,EDUCATION,C,6000,12.87,0.12,Y,0
-0.825680201573174,RENT,4.0,MEDICAL,A,5000,7.49,0.13,N,0
-1.4470066056143203,RENT,1.0,VENTURE,B,5000,11.14,0.17,N,0
0.7513858436296598,RENT,0.0,EDUCATION,B,2400,11.36,0.03,N,0
-1.4470066056143203,RENT,7.0,HOMEIMPROVEMENT,A,11000,5.79,0.37,N,1
-1.034815960393006,RENT,6.0,EDUCATION,A,13000,5.99,0.36,N,1
0.35736761557288454,MORTGAGE,0.0,PERSONAL,E,10000,17.39,0.15,Y,0
0.9372353469564616,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,7.51,0.11,N,0
0.5174679648865276,MORTGAGE,7.0,EDUCATION,A,12000,7.51,0.17,N,0
-0.687581589230661,MORTGAGE,16.0,MEDICAL,A,12000,5.42,0.29,N,0
0.28988062843598217,MORTGAGE,4.0,PERSONAL,D,24000,14.09,0.37,Y,0
0.45483341783368075,MORTGAGE,4.0,MEDICAL,A,10000,6.03,0.14,N,0
-0.5325459107858193,MORTGAGE,6.0,VENTURE,A,4200,7.51,0.1,N,0
-0.2962342156178043,RENT,6.0,MEDICAL,A,6325,5.42,0.13,N,0
-0.8543698639632722,RENT,9.0,MEDICAL,D,6600,14.46,0.17,Y,1
-1.098398090943202,RENT,7.0,EDUCATION,B,5600,12.69,0.16,N,0
-0.3877293245500711,RENT,1.0,MEDICAL,B,4000,10.99,0.08,N,0
-0.20840426828818714,RENT,5.0,VENTURE,A,10000,5.99,0.19,N,0
-1.4470066056143203,RENT,4.0,DEBTCONSOLIDATION,A,8000,8.9,0.27,N,1
-0.20874866849622906,MORTGAGE,7.0,PERSONAL,C,15000,13.98,0.29,Y,0
0.1114203200616098,MORTGAGE,7.0,EDUCATION,B,6000,10.99,0.1,N,0
-0.12395988270649203,RENT,4.0,HOMEIMPROVEMENT,C,17000,13.99,0.32,Y,1
-0.7973591924575428,RENT,0.0,MEDICAL,B,5000,9.99,0.13,N,0
-1.5395198114898025,RENT,0.0,VENTURE,A,2800,7.88,0.1,N,1
1.455169235076122,RENT,8.0,MEDICAL,C,8000,11.22,0.07,Y,0
0.6081629468826527,RENT,1.0,MEDICAL,B,7200,9.99,0.1,N,0
-1.4470066056143203,RENT,3.0,MEDICAL,B,6000,10.99,0.2,N,0
-0.08292842573940847,MORTGAGE,4.0,VENTURE,A,12500,5.99,0.23,N,0
-0.3877293245500711,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,10.36,0.1,N,0
-1.5395198114898025,OWN,2.0,VENTURE,A,9250,8.9,0.32,N,0
0.5174679648865276,MORTGAGE,7.0,PERSONAL,A,8000,8.49,0.11,N,0
0.1114203200616098,MORTGAGE,9.0,HOMEIMPROVEMENT,D,4000,14.96,0.07,Y,0
1.012252533807519,MORTGAGE,4.0,EDUCATION,B,5000,10.99,0.06,N,0
0.4420872744953999,MORTGAGE,9.0,VENTURE,A,5000,7.9,0.07,N,0
-0.2962342156178043,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5000,13.57,0.1,Y,0
-0.07481364597248837,MORTGAGE,7.0,EDUCATION,B,7000,10.65,0.13,N,0
-1.4470066056143203,OWN,2.0,PERSONAL,C,8000,14.22,0.27,N,0
-1.5144699467169283,RENT,0.0,EDUCATION,B,5000,10.99,0.17,N,0
-0.7091036560313596,RENT,3.0,MEDICAL,A,6000,6.03,0.15,N,0
0.09274490217581086,MORTGAGE,5.0,EDUCATION,C,11000,13.57,0.18,N,0
0.17215711778805284,RENT,4.0,VENTURE,B,15000,10.36,0.24,N,0
1.012252533807519,RENT,2.0,PERSONAL,B,7000,11.71,0.08,N,0
1.2450424051449376,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16000,6.54,0.16,N,0
2.10777458551332,RENT,0.0,HOMEIMPROVEMENT,C,20000,12.29,0.14,Y,0
-0.7973591924575428,RENT,2.0,EDUCATION,B,9000,11.99,0.23,N,0
0.1114203200616098,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,11.99,0.2,N,0
-2.369534832051141,RENT,2.0,VENTURE,A,5000,6.99,0.25,N,0
-0.7973591924575428,OWN,6.0,VENTURE,A,5600,7.9,0.14,N,0
1.5083461749407723,MORTGAGE,10.0,PERSONAL,B,24000,10.99,0.21,N,0
-0.08292842573940847,MORTGAGE,14.0,PERSONAL,A,10000,7.49,0.18,N,0
-0.3877293245500711,MORTGAGE,0.0,EDUCATION,C,5400,14.35,0.11,N,0
0.6081629468826527,RENT,10.0,DEBTCONSOLIDATION,C,12000,12.68,0.16,N,0
0.45483341783368075,RENT,8.0,DEBTCONSOLIDATION,C,5000,13.98,0.07,Y,0
0.06062564907087099,RENT,4.0,MEDICAL,D,10000,14.09,0.14,Y,1
-1.1906028802575506,RENT,12.0,MEDICAL,A,3000,5.42,0.09,N,0
-0.3415048131342951,RENT,0.0,PERSONAL,D,12000,15.31,0.24,Y,1
1.0560462077201007,MORTGAGE,13.0,MEDICAL,B,8400,11.99,0.09,N,0
1.2450424051449376,MORTGAGE,8.0,VENTURE,D,14000,15.62,0.14,N,0
1.1549108751705055,RENT,6.0,EDUCATION,B,17400,11.71,0.18,N,0
-1.7716697457893738,RENT,1.0,EDUCATION,D,2400,15.65,0.09,Y,1
1.2343786784328208,MORTGAGE,8.0,PERSONAL,A,8000,7.14,0.08,N,0
0.6081629468826527,RENT,13.0,DEBTCONSOLIDATION,A,10000,6.92,0.13,N,0
1.6466215434243812,MORTGAGE,13.0,VENTURE,B,6000,11.71,0.05,N,0
0.6081629468826527,RENT,0.0,EDUCATION,A,20000,6.91,0.27,N,0
-0.2962342156178043,RENT,2.0,MEDICAL,B,5000,10.38,0.1,N,0
0.44665259604769286,MORTGAGE,3.0,VENTURE,B,3000,9.91,0.04,N,0
1.8224222044782823,MORTGAGE,0.0,PERSONAL,D,25000,14.96,0.19,Y,0
0.03558730367175975,RENT,2.0,EDUCATION,B,4000,10.75,0.07,N,0
0.7416619487095163,RENT,3.0,PERSONAL,E,6000,16.32,0.09,N,1
-1.4470066056143203,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5500,11.49,0.18,N,0
1.6466215434243812,RENT,0.0,DEBTCONSOLIDATION,B,30000,12.69,0.25,N,0
-0.7973591924575428,RENT,7.0,EDUCATION,B,5400,9.99,0.14,N,0
0.8595273984212968,RENT,5.0,EDUCATION,A,6000,8.94,0.07,N,0
-0.9730132372177192,MORTGAGE,1.0,PERSONAL,A,7000,8.49,0.19,N,1
0.1114203200616098,MORTGAGE,7.0,EDUCATION,B,5000,11.36,0.08,N,0
-1.300912422218326,RENT,1.0,MEDICAL,B,5000,10.36,0.16,N,0
-1.098140082562829,RENT,0.0,VENTURE,A,11000,8.94,0.31,N,0
-0.2962342156178043,OWN,5.0,VENTURE,C,7000,13.47,0.14,N,0
0.18456473494881837,MORTGAGE,0.0,EDUCATION,A,6000,7.51,0.1,N,0
0.6081629468826527,RENT,9.0,MEDICAL,A,9200,6.03,0.12,N,0
-0.08292842573940847,RENT,7.0,EDUCATION,A,10000,8.94,0.18,N,0
0.1114203200616098,MORTGAGE,9.0,PERSONAL,A,8000,7.14,0.13,N,0
0.1114203200616098,MORTGAGE,0.0,PERSONAL,B,4800,11.49,0.08,N,0
-1.098398090943202,RENT,1.0,PERSONAL,D,3500,16.29,0.1,N,1
-0.2962342156178043,OWN,2.0,PERSONAL,A,16800,7.88,0.32,N,0
0.45483341783368075,MORTGAGE,12.0,DEBTCONSOLIDATION,A,15000,6.03,0.21,N,0
-1.1906028802575506,RENT,4.0,EDUCATION,C,4000,13.72,0.12,N,0
0.28988062843598217,MORTGAGE,7.0,PERSONAL,A,5000,7.4,0.08,N,0
0.45483341783368075,RENT,1.0,MEDICAL,C,7000,13.79,0.1,Y,0
-0.2962342156178043,RENT,0.0,PERSONAL,C,3000,13.22,0.06,Y,0
1.6466215434243812,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000,8.94,0.13,N,0
0.28988062843598217,RENT,0.0,EDUCATION,C,6000,13.35,0.09,N,0
-1.8608284519682006,RENT,1.0,VENTURE,C,5000,12.84,0.2,N,0
0.5174679648865276,RENT,9.0,HOMEIMPROVEMENT,C,25000,12.99,0.35,Y,1
-1.7369833573290856,RENT,5.0,VENTURE,A,6000,8.59,0.23,N,0
-0.5325459107858193,RENT,2.0,EDUCATION,B,5000,10.0,0.11,N,0
-0.0833349557286701,RENT,1.0,PERSONAL,C,10000,14.72,0.18,Y,0
1.1549108751705055,MORTGAGE,10.0,DEBTCONSOLIDATION,C,10000,12.73,0.1,Y,0
-0.9128940022073757,OWN,0.0,MEDICAL,C,13250,12.87,0.36,N,0
-1.098398090943202,OWN,2.0,EDUCATION,B,8000,11.11,0.23,N,0
2.1359610663932456,MORTGAGE,12.0,DEBTCONSOLIDATION,C,21000,13.49,0.14,Y,0
-1.8608284519682006,RENT,3.0,DEBTCONSOLIDATION,B,9000,10.99,0.37,N,1
-2.610584028210599,RENT,0.0,MEDICAL,B,1500,11.14,0.08,N,0
0.3238853021163068,MORTGAGE,4.0,EDUCATION,B,10000,10.62,0.15,N,0
0.1114203200616098,RENT,1.0,HOMEIMPROVEMENT,C,4800,12.68,0.08,N,0
-0.7973591924575428,MORTGAGE,4.0,PERSONAL,A,10000,7.51,0.25,N,0
-1.4470066056143203,RENT,5.0,MEDICAL,A,5000,6.62,0.17,N,0
-0.6346795563963202,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6625,7.66,0.15,N,0
-1.8608284519682006,OWN,1.0,PERSONAL,B,3000,10.99,0.12,N,0
-0.04664660423182657,RENT,2.0,EDUCATION,B,17000,10.37,0.3,N,0
0.1114203200616098,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,7.49,0.17,N,0
-0.5325459107858193,RENT,1.0,PERSONAL,A,12800,7.51,0.29,N,1
1.6466215434243812,OWN,12.0,PERSONAL,A,15000,6.03,0.12,N,0
1.5846260054350783,RENT,8.0,EDUCATION,B,10000,10.75,0.09,N,0
1.1317782782451569,MORTGAGE,2.0,EDUCATION,B,7000,11.49,0.07,N,0
-0.3877293245500711,MORTGAGE,8.0,VENTURE,B,5000,11.36,0.1,N,0
0.6081629468826527,MORTGAGE,2.0,EDUCATION,C,20000,12.73,0.27,N,0
-0.924787514861826,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.79,0.19,N,0
-0.7973591924575428,RENT,3.0,EDUCATION,A,7000,8.0,0.17,N,0
-0.5325459107858193,RENT,3.0,EDUCATION,D,8000,15.7,0.18,Y,0
-1.3581993448310927,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.71,0.48,N,1
0.5174679648865276,MORTGAGE,8.0,PERSONAL,B,12000,11.89,0.17,N,0
-0.08292842573940847,RENT,10.0,VENTURE,B,8000,12.21,0.15,N,0
0.8857408067182888,RENT,3.0,PERSONAL,C,10000,12.87,0.12,Y,0
0.8857408067182888,RENT,7.0,EDUCATION,A,10000,7.88,0.12,N,0
0.5174679648865276,RENT,8.0,PERSONAL,C,15000,12.84,0.21,N,0
1.6466215434243812,RENT,4.0,MEDICAL,D,12000,15.65,0.1,Y,0
0.043236412214729104,RENT,3.0,PERSONAL,B,11000,10.0,0.19,N,0
0.8857408067182888,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0.12,N,0
2.4726248369861006,MORTGAGE,13.0,HOMEIMPROVEMENT,C,20000,13.48,0.11,Y,0
-0.2962342156178043,RENT,7.0,VENTURE,A,20000,6.54,0.4,N,1
-1.300912422218326,MORTGAGE,5.0,VENTURE,B,2500,11.99,0.08,N,0
1.455169235076122,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,14.22,0.05,N,0
-1.034815960393006,MORTGAGE,7.0,VENTURE,C,10000,14.27,0.28,N,1
0.5174679648865276,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7500,6.39,0.1,N,0
-1.034815960393006,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5000,12.53,0.14,N,0
1.1317782782451569,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12000,13.11,0.13,Y,0
0.28988062843598217,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.15,N,0
-1.272815318083478,RENT,11.0,DEBTCONSOLIDATION,A,4500,8.9,0.14,N,0
-1.4470066056143203,RENT,0.0,EDUCATION,A,4500,7.66,0.15,N,0
0.1114203200616098,RENT,5.0,EDUCATION,A,6000,9.32,0.1,N,0
1.8224222044782823,RENT,1.0,VENTURE,C,15000,14.26,0.11,Y,0
0.1114203200616098,OWN,7.0,EDUCATION,C,15000,13.16,0.25,Y,0
0.1114203200616098,RENT,3.0,MEDICAL,C,10000,13.22,0.17,N,0
0.1114203200616098,MORTGAGE,2.0,MEDICAL,B,15000,10.25,0.25,N,0
0.29001770912370695,MORTGAGE,8.0,EDUCATION,A,6000,6.03,0.09,N,0
0.45483341783368075,MORTGAGE,0.0,PERSONAL,A,13000,6.17,0.19,N,0
0.1114203200616098,MORTGAGE,17.0,EDUCATION,A,2500,7.49,0.04,N,0
2.4726248369861006,MORTGAGE,8.0,DEBTCONSOLIDATION,A,30000,7.9,0.15,N,0
-0.687581589230661,RENT,0.0,DEBTCONSOLIDATION,E,7200,16.7,0.17,N,1
1.2004464888753748,OWN,7.0,VENTURE,A,10000,7.9,0.1,N,0
-0.5028087196953348,MORTGAGE,5.0,MEDICAL,A,1450,6.76,0.03,N,0
-1.4470066056143203,RENT,0.0,EDUCATION,C,7500,11.28,0.25,N,0
0.45483341783368075,RENT,7.0,DEBTCONSOLIDATION,B,7000,12.69,0.1,N,0
0.7513858436296598,OWN,1.0,MEDICAL,B,15000,11.49,0.19,N,0
0.45483341783368075,MORTGAGE,1.0,HOMEIMPROVEMENT,D,4000,15.7,0.06,N,0
-0.12395988270649203,RENT,8.0,PERSONAL,C,10000,13.99,0.19,Y,0
-0.8834377980402205,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,5.42,0.18,N,0
-0.12395988270649203,MORTGAGE,13.0,PERSONAL,C,10000,12.73,0.19,N,0
1.6466215434243812,RENT,5.0,MEDICAL,B,10000,11.49,0.08,N,0
-0.5343430030620672,RENT,2.0,EDUCATION,A,5600,8.94,0.12,N,0
-0.9128940022073757,MORTGAGE,4.0,VENTURE,A,7800,7.9,0.19,N,0
1.9849166531484492,MORTGAGE,3.0,MEDICAL,B,8000,11.49,0.06,N,0
-1.034815960393006,RENT,2.0,MEDICAL,C,5000,12.68,0.14,N,0
-0.5325459107858193,MORTGAGE,6.0,MEDICAL,A,6200,7.29,0.13,N,0
0.45483341783368075,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12500,11.99,0.18,N,0
-1.8427086334754939,RENT,2.0,HOMEIMPROVEMENT,B,10000,11.48,0.4,N,1
-1.4470066056143203,RENT,0.0,DEBTCONSOLIDATION,F,8500,19.04,0.27,Y,1
-0.9975271139346831,MORTGAGE,3.0,EDUCATION,B,3000,10.25,0.08,N,0
-1.4470066056143203,RENT,2.0,VENTURE,D,5000,14.42,0.17,N,1
-0.687581589230661,RENT,2.0,MEDICAL,A,8000,8.94,0.19,N,0
-0.5325459107858193,RENT,1.0,EDUCATION,B,8000,10.39,0.18,N,0
2.2770494694983223,MORTGAGE,8.0,VENTURE,A,15000,7.88,0.09,N,0
-1.098398090943202,RENT,0.0,MEDICAL,C,8000,13.92,0.23,N,0
-0.09139983992283511,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.61,0.09,Y,0
-1.3581993448310927,RENT,4.0,PERSONAL,B,6000,9.99,0.19,N,0
0.035741318515277905,MORTGAGE,2.0,VENTURE,C,13000,13.11,0.23,N,0
0.28988062843598217,RENT,6.0,VENTURE,E,15000,15.95,0.23,N,0
-0.02183984513121184,RENT,15.0,HOMEIMPROVEMENT,B,25000,9.91,0.37,N,1
-0.5325459107858193,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,10.59,0.33,N,0
0.8857408067182888,RENT,11.0,DEBTCONSOLIDATION,A,3600,6.99,0.04,N,0
-0.687581589230661,RENT,9.0,VENTURE,B,12000,10.38,0.29,N,0
-0.2962342156178043,RENT,9.0,EDUCATION,C,2000,13.79,0.04,N,0
1.012252533807519,MORTGAGE,7.0,VENTURE,C,6000,12.99,0.07,N,0
-0.4933771895705812,RENT,2.0,PERSONAL,D,16000,13.24,0.37,N,1
-1.4470066056143203,RENT,0.0,MEDICAL,C,7500,13.23,0.25,N,0
-1.3994959213670792,RENT,4.0,MEDICAL,B,10000,10.99,0.33,N,1
0.035741318515277905,MORTGAGE,2.0,MEDICAL,A,3000,5.42,0.05,N,0
0.35736761557288454,RENT,13.0,PERSONAL,C,15900,13.04,0.23,Y,0
-0.16560623872020877,RENT,2.0,MEDICAL,B,10000,11.86,0.19,N,0
-0.48808969256438056,RENT,6.0,DEBTCONSOLIDATION,C,8400,13.79,0.18,N,0
0.3507121806206261,RENT,3.0,PERSONAL,D,9500,16.29,0.14,Y,0
0.6081629468826527,RENT,2.0,PERSONAL,C,10000,13.49,0.13,N,0
1.4147492821772032,RENT,3.0,HOMEIMPROVEMENT,D,10000,13.12,0.09,N,0
-0.7973591924575428,MORTGAGE,7.0,PERSONAL,A,10000,5.99,0.25,N,0
0.4388890444294791,OWN,7.0,VENTURE,B,15000,10.65,0.22,N,0
-0.3415048131342951,RENT,6.0,EDUCATION,B,6000,10.36,0.12,N,0
-0.08292842573940847,MORTGAGE,4.0,EDUCATION,B,3250,10.62,0.06,N,0
1.7363184378170948,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,11.71,0.06,N,0
-1.4470066056143203,RENT,3.0,MEDICAL,D,5000,15.99,0.17,Y,1
0.8857408067182888,MORTGAGE,2.0,PERSONAL,B,15000,10.59,0.18,N,0
-0.3877293245500711,RENT,5.0,HOMEIMPROVEMENT,B,6000,11.49,0.13,N,1
-1.034815960393006,RENT,3.0,EDUCATION,A,6725,7.9,0.19,N,1
-0.43494836330594416,MORTGAGE,10.0,EDUCATION,A,6000,7.14,0.13,N,0
0.1114203200616098,MORTGAGE,6.0,MEDICAL,B,4000,10.65,0.07,N,0
0.5174679648865276,MORTGAGE,3.0,VENTURE,A,10000,7.88,0.14,N,0
-0.22569093836225043,RENT,3.0,PERSONAL,B,15000,10.37,0.29,N,0
0.1114203200616098,RENT,9.0,PERSONAL,A,7000,7.14,0.12,N,0
-0.32918937880621146,RENT,9.0,HOMEIMPROVEMENT,C,10000,13.22,0.2,Y,1
-1.4470066056143203,RENT,2.0,PERSONAL,B,2000,9.99,0.07,N,0
-0.08309102867250912,RENT,2.0,DEBTCONSOLIDATION,B,2500,11.12,0.05,N,0
-0.3877293245500711,RENT,1.0,EDUCATION,A,4500,7.49,0.09,N,0
0.7513858436296598,MORTGAGE,14.0,HOMEIMPROVEMENT,B,25000,11.12,0.31,N,0
-0.2962342156178043,OWN,3.0,PERSONAL,A,4900,8.94,0.1,N,0
0.1114203200616098,OWN,5.0,MEDICAL,A,5000,5.42,0.08,N,0
1.0560462077201007,MORTGAGE,6.0,MEDICAL,D,16800,15.62,0.17,Y,1
2.0003072197519085,MORTGAGE,5.0,MEDICAL,A,6450,5.99,0.05,N,0
-0.6346795563963202,RENT,7.0,EDUCATION,C,10000,14.65,0.23,N,0
1.455169235076122,MORTGAGE,0.0,VENTURE,A,6000,8.49,0.05,N,0
-0.3877293245500711,MORTGAGE,5.0,VENTURE,B,2500,11.99,0.05,N,0
-1.953707769127263,RENT,7.0,DEBTCONSOLIDATION,D,3500,14.11,0.14,Y,1
-0.43494836330594416,RENT,0.0,PERSONAL,A,6000,9.63,0.13,N,1
-0.08292842573940847,RENT,3.0,PERSONAL,A,7500,6.03,0.14,N,0
-0.08292842573940847,RENT,2.0,MEDICAL,A,10000,7.88,0.18,N,0
-1.4470066056143203,RENT,0.0,PERSONAL,B,7000,9.99,0.23,N,1
-1.034815960393006,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.36,0.33,N,1
-1.8427086334754939,RENT,2.0,EDUCATION,C,8000,13.23,0.32,N,1
0.28988062843598217,RENT,0.0,PERSONAL,C,10000,13.49,0.15,N,0
0.7513858436296598,MORTGAGE,9.0,HOMEIMPROVEMENT,B,21000,10.59,0.26,N,0
1.8224222044782823,MORTGAGE,1.0,VENTURE,B,30000,9.91,0.23,N,0
0.28988062843598217,MORTGAGE,10.0,PERSONAL,A,9600,7.49,0.15,N,0
-0.7973591924575428,OWN,2.0,MEDICAL,B,5000,12.53,0.13,N,0
-0.5830198073059402,RENT,2.0,MEDICAL,C,3500,12.23,0.08,Y,0
-0.8892976504061049,RENT,2.0,EDUCATION,A,4500,7.88,0.11,N,0
0.6081629468826527,RENT,1.0,EDUCATION,B,8000,12.53,0.11,N,0
1.6466215434243812,MORTGAGE,13.0,MEDICAL,A,10000,7.29,0.08,N,0
0.9625308648547307,RENT,2.0,EDUCATION,A,10000,6.54,0.11,N,0
-0.6609716043751965,MORTGAGE,8.0,EDUCATION,B,8000,12.21,0.19,N,0
-0.5325459107858193,RENT,3.0,PERSONAL,A,5200,6.99,0.12,N,0
-1.8611923571451963,OWN,0.0,EDUCATION,B,5000,12.69,0.2,N,0
-1.4470066056143203,RENT,7.0,PERSONAL,B,7500,12.42,0.25,N,0
-1.3730477088096116,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.05,0.05,N,0
2.4726248369861006,MORTGAGE,4.0,EDUCATION,A,10000,7.51,0.04,N,0
1.2887362384569854,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7000,11.66,0.07,N,0
-0.6609716043751965,RENT,0.0,MEDICAL,B,3500,9.99,0.08,N,0
1.262626158057442,MORTGAGE,6.0,VENTURE,B,12000,12.67,0.12,N,0
-0.08292842573940847,RENT,3.0,DEBTCONSOLIDATION,C,7500,13.22,0.14,N,0
0.1114203200616098,MORTGAGE,6.0,VENTURE,A,3000,7.66,0.05,N,0
0.1114203200616098,RENT,2.0,HOMEIMPROVEMENT,C,12000,12.23,0.2,Y,0
-0.5325459107858193,RENT,0.0,PERSONAL,A,8000,8.94,0.18,N,0
0.6081629468826527,MORTGAGE,8.0,EDUCATION,A,4000,7.29,0.05,N,0
-1.4470066056143203,RENT,4.0,MEDICAL,A,5000,7.9,0.17,N,0
0.1114203200616098,RENT,2.0,PERSONAL,C,12000,13.22,0.2,N,0
-0.5325459107858193,OWN,5.0,VENTURE,A,5000,7.88,0.11,N,0
0.1114203200616098,MORTGAGE,6.0,EDUCATION,A,12000,7.9,0.2,N,0
1.2450424051449376,MORTGAGE,6.0,EDUCATION,A,12000,8.94,0.12,N,0
-0.5325459107858193,RENT,1.0,PERSONAL,C,8000,12.99,0.18,N,0
-0.2962342156178043,RENT,6.0,EDUCATION,C,6000,12.53,0.12,Y,0
0.45483341783368075,MORTGAGE,4.0,VENTURE,A,10000,7.49,0.14,N,0
-0.687581589230661,RENT,3.0,DEBTCONSOLIDATION,A,4500,7.51,0.11,N,0
-0.20840426828818714,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.19,N,0
-1.034815960393006,MORTGAGE,0.0,MEDICAL,A,5000,5.42,0.14,N,0
0.18456473494881837,RENT,0.0,PERSONAL,D,7500,15.05,0.12,N,1
0.02679047084957503,MORTGAGE,5.0,PERSONAL,B,13000,10.37,0.22,N,0
-0.5325459107858193,OWN,2.0,EDUCATION,A,4200,5.79,0.1,N,0
0.8857408067182888,MORTGAGE,0.0,VENTURE,A,8000,5.99,0.1,N,0
1.8724750969752548,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3000,8.0,0.02,N,0
1.2449541257500405,MORTGAGE,8.0,EDUCATION,A,10000,5.42,0.1,N,0
-1.1638639539674345,MORTGAGE,7.0,DEBTCONSOLIDATION,D,10000,14.54,0.29,N,1
1.455169235076122,MORTGAGE,11.0,PERSONAL,A,3600,6.03,0.03,N,0
-0.687581589230661,RENT,2.0,VENTURE,B,5000,10.59,0.12,N,0
-0.20857646162513407,MORTGAGE,6.0,VENTURE,A,6000,7.88,0.12,N,0
-0.8543698639632722,RENT,1.0,EDUCATION,C,12000,13.22,0.31,Y,1
0.6081629468826527,MORTGAGE,5.0,EDUCATION,B,15000,11.99,0.2,N,0
-1.034815960393006,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,5.99,0.25,N,0
0.1114203200616098,MORTGAGE,6.0,MEDICAL,B,10000,11.12,0.17,N,0
0.21314978035170815,RENT,5.0,MEDICAL,E,20000,17.04,0.32,N,1
0.8196033724797612,MORTGAGE,6.0,VENTURE,A,11500,7.51,0.14,N,0
